patient_id_short	cell_type_super	gene	pct.expressed	n_cells
022	Myeloid.cell	CD68	0.9222267703643062	9772
022	Myeloid.cell	NT5E	0.004707327056897258	9772
022	Myeloid.cell	PECAM1	0.567949242734343	9772
022	Myeloid.cell	PROM1	6.139991813344249e-4	9772
022	Ovarian.cancer.cell	ALDH16A1	0.16070812737096218	8699
022	Ovarian.cancer.cell	ALDH18A1	0.34693642947465225	8699
022	Ovarian.cancer.cell	ALDH1A1	0.005862742844005058	8699
022	Ovarian.cancer.cell	ALDH1A2	0.009541326589263134	8699
022	Ovarian.cancer.cell	ALDH1A3	0.04034946545579952	8699
022	Ovarian.cancer.cell	ALDH1B1	0.18105529371192092	8699
022	Ovarian.cancer.cell	ALDH1L1	0.004713185423611909	8699
022	Ovarian.cancer.cell	ALDH1L2	0.018622830210369007	8699
022	Ovarian.cancer.cell	ALDH2	0.7568686055868491	8699
022	Ovarian.cancer.cell	ALDH3A1	0.011725485688010117	8699
022	Ovarian.cancer.cell	ALDH3A2	0.23450971376020233	8699
022	Ovarian.cancer.cell	ALDH3B1	0.33222209449361995	8699
022	Ovarian.cancer.cell	ALDH3B2	0.24451086331762273	8699
022	Ovarian.cancer.cell	ALDH4A1	0.041728934360271294	8699
022	Ovarian.cancer.cell	ALDH5A1	0.3459018277962984	8699
022	Ovarian.cancer.cell	ALDH6A1	0.23933785492585355	8699
022	Ovarian.cancer.cell	ALDH7A1	0.48706747902057707	8699
022	Ovarian.cancer.cell	ALDH8A1	0.007931946200712726	8699
022	Ovarian.cancer.cell	ALDH9A1	0.42556615702954365	8699
022	Ovarian.cancer.cell	CD68	0.02689964363719968	8699
022	Ovarian.cancer.cell	NT5E	0.0056328313599264285	8699
022	Ovarian.cancer.cell	PECAM1	0.007242211748476836	8699
022	Ovarian.cancer.cell	PROM1	0.2227842280721922	8699
024	Fibroblast	ALDH16A1	0.10146699266503667	2454
024	Fibroblast	ALDH18A1	0.33170334148329256	2454
024	Fibroblast	ALDH1A1	0.17074164629176855	2454
024	Fibroblast	ALDH1A2	0.2310513447432763	2454
024	Fibroblast	ALDH1A3	0.42094539527302366	2454
024	Fibroblast	ALDH1B1	0.21964140179299105	2454
024	Fibroblast	ALDH1L1	0.02730236348818256	2454
024	Fibroblast	ALDH1L2	0.1202118989405053	2454
024	Fibroblast	ALDH2	0.44295028524857377	2454
024	Fibroblast	ALDH3A1	8.149959250203749e-4	2454
024	Fibroblast	ALDH3A2	0.23227383863080683	2454
024	Fibroblast	ALDH3B1	0.13773431132844335	2454
024	Fibroblast	ALDH3B2	0.002037489812550937	2454
024	Fibroblast	ALDH4A1	0.02730236348818256	2454
024	Fibroblast	ALDH5A1	0.09005704971475142	2454
024	Fibroblast	ALDH6A1	0.19559902200489	2454
024	Fibroblast	ALDH7A1	0.3724531377343113	2454
024	Fibroblast	ALDH8A1	0.030969845150774247	2454
024	Fibroblast	ALDH9A1	0.40872045639771803	2454
024	Fibroblast	CD68	0.1976365118174409	2454
024	Fibroblast	NT5E	0.508557457212714	2454
024	Fibroblast	PECAM1	0.007334963325183374	2454
024	Fibroblast	PROM1	8.149959250203749e-4	2454
024	Myeloid.cell	ALDH16A1	0.2267072861132267	3939
024	Myeloid.cell	ALDH18A1	0.06752982990606753	3939
024	Myeloid.cell	ALDH1A1	0.27824320893627824	3939
024	Myeloid.cell	ALDH1A2	0.00913937547600914	3939
024	Myeloid.cell	ALDH1A3	0.002030972328002031	3939
024	Myeloid.cell	ALDH1B1	0.05077430820005077	3939
024	Myeloid.cell	ALDH1L1	2.538715410002539e-4	3939
024	Myeloid.cell	ALDH1L2	0.008885503935008886	3939
024	Myeloid.cell	ALDH2	0.8448844884488449	3939
024	Myeloid.cell	ALDH3A1	0.0015232292460015233	3939
024	Myeloid.cell	ALDH3A2	0.3153084539223153	3939
024	Myeloid.cell	ALDH3B1	0.40594059405940597	3939
024	Myeloid.cell	ALDH3B2	0	3939
024	Myeloid.cell	ALDH4A1	0.03554201574003554	3939
024	Myeloid.cell	ALDH5A1	0.014470677837014471	3939
024	Myeloid.cell	ALDH6A1	0.115003808073115	3939
024	Myeloid.cell	ALDH7A1	0.062452399086062454	3939
024	Myeloid.cell	ALDH8A1	0.005331302361005331	3939
024	Myeloid.cell	ALDH9A1	0.33206397562833206	3939
024	Myeloid.cell	CD68	0.9565879664889566	3939
024	Myeloid.cell	NT5E	0.0033003300330033004	3939
024	Myeloid.cell	PECAM1	0.7583142929677583	3939
024	Myeloid.cell	PROM1	5.077430820005078e-4	3939
024	Ovarian.cancer.cell	ALDH16A1	0.39144091087553984	2547
024	Ovarian.cancer.cell	ALDH18A1	0.4224577934825285	2547
024	Ovarian.cancer.cell	ALDH1A1	0.04043973301923832	2547
024	Ovarian.cancer.cell	ALDH1A2	0.010208087946603848	2547
024	Ovarian.cancer.cell	ALDH1A3	0.08598351001177856	2547
024	Ovarian.cancer.cell	ALDH1B1	0.13466823714173537	2547
024	Ovarian.cancer.cell	ALDH1L1	0.02237926972909305	2547
024	Ovarian.cancer.cell	ALDH1L2	0.0691009030231645	2547
024	Ovarian.cancer.cell	ALDH2	0.1751079701609737	2547
024	Ovarian.cancer.cell	ALDH3A1	0.02591283863368669	2547
024	Ovarian.cancer.cell	ALDH3A2	0.6277974087161367	2547
024	Ovarian.cancer.cell	ALDH3B1	0.31370239497447977	2547
024	Ovarian.cancer.cell	ALDH3B2	0.32116215155084415	2547
024	Ovarian.cancer.cell	ALDH4A1	0.05771495877502945	2547
024	Ovarian.cancer.cell	ALDH5A1	0.2304672163329407	2547
024	Ovarian.cancer.cell	ALDH6A1	0.18767177071063998	2547
024	Ovarian.cancer.cell	ALDH7A1	0.6650961915979584	2547
024	Ovarian.cancer.cell	ALDH8A1	0.01060070671378092	2547
024	Ovarian.cancer.cell	ALDH9A1	0.3773066352571653	2547
024	Ovarian.cancer.cell	CD68	0.16332940714566158	2547
024	Ovarian.cancer.cell	NT5E	0.13152728700431882	2547
024	Ovarian.cancer.cell	PECAM1	0.013349038084020416	2547
024	Ovarian.cancer.cell	PROM1	0.16332940714566158	2547
025	Fibroblast	ALDH16A1	0.10205102551275638	1999
025	Fibroblast	ALDH18A1	0.4512256128064032	1999
025	Fibroblast	ALDH1A1	0.03701850925462731	1999
025	Fibroblast	ALDH1A2	0.04352176088044022	1999
025	Fibroblast	ALDH1A3	0.25812906453226614	1999
025	Fibroblast	ALDH1B1	0.25212606303151575	1999
025	Fibroblast	ALDH1L1	0.008504252126063032	1999
025	Fibroblast	ALDH1L2	0.3006503251625813	1999
025	Fibroblast	ALDH2	0.3676838419209605	1999
025	Fibroblast	ALDH3A1	0.0015007503751875938	1999
025	Fibroblast	ALDH3A2	0.10705352676338169	1999
025	Fibroblast	ALDH3B1	0.04502251125562781	1999
025	Fibroblast	ALDH3B2	0	1999
025	Fibroblast	ALDH4A1	0.026013006503251626	1999
025	Fibroblast	ALDH5A1	0.04102051025512756	1999
025	Fibroblast	ALDH6A1	0.112056028014007	1999
025	Fibroblast	ALDH7A1	0.3746873436718359	1999
025	Fibroblast	ALDH8A1	0.002001000500250125	1999
025	Fibroblast	ALDH9A1	0.2651325662831416	1999
025	Fibroblast	CD68	0.128064032016008	1999
025	Fibroblast	NT5E	0.5542771385692846	1999
025	Fibroblast	PECAM1	0.007503751875937969	1999
025	Fibroblast	PROM1	5.002501250625312e-4	1999
025	Myeloid.cell	ALDH16A1	0.16747671121911706	4938
025	Myeloid.cell	ALDH18A1	0.1006480356419603	4938
025	Myeloid.cell	ALDH1A1	0.1334548400162009	4938
025	Myeloid.cell	ALDH1A2	0.008910490076954233	4938
025	Myeloid.cell	ALDH1A3	6.075334143377885e-4	4938
025	Myeloid.cell	ALDH1B1	0.042122316727420006	4938
025	Myeloid.cell	ALDH1L1	0.0014175779667881733	4938
025	Myeloid.cell	ALDH1L2	0.01964358039692183	4938
025	Myeloid.cell	ALDH2	0.6298096395301742	4938
025	Myeloid.cell	ALDH3A1	2.025111381125962e-4	4938
025	Myeloid.cell	ALDH3A2	0.180032401782098	4938
025	Myeloid.cell	ALDH3B1	0.24746861077359256	4938
025	Myeloid.cell	ALDH3B2	2.025111381125962e-4	4938
025	Myeloid.cell	ALDH4A1	0.024098825435398947	4938
025	Myeloid.cell	ALDH5A1	0.013568246253543945	4938
025	Myeloid.cell	ALDH6A1	0.0799918995544755	4938
025	Myeloid.cell	ALDH7A1	0.15613608748481167	4938
025	Myeloid.cell	ALDH8A1	8.100445524503848e-4	4938
025	Myeloid.cell	ALDH9A1	0.2134467395706764	4938
025	Myeloid.cell	CD68	0.914742810854597	4938
025	Myeloid.cell	NT5E	0.021466180639935196	4938
025	Myeloid.cell	PECAM1	0.6071283920615634	4938
025	Myeloid.cell	PROM1	6.075334143377885e-4	4938
025	Ovarian.cancer.cell	ALDH16A1	0.1588447653429603	1939
025	Ovarian.cancer.cell	ALDH18A1	0.3140794223826715	1939
025	Ovarian.cancer.cell	ALDH1A1	0.02888086642599278	1939
025	Ovarian.cancer.cell	ALDH1A2	0.008251676121712223	1939
025	Ovarian.cancer.cell	ALDH1A3	0.036101083032490974	1939
025	Ovarian.cancer.cell	ALDH1B1	0.10520887055183084	1939
025	Ovarian.cancer.cell	ALDH1L1	0.3548220732336256	1939
025	Ovarian.cancer.cell	ALDH1L2	0.02630221763795771	1939
025	Ovarian.cancer.cell	ALDH2	0.5012893243940175	1939
025	Ovarian.cancer.cell	ALDH3A1	0.011346054667354307	1939
025	Ovarian.cancer.cell	ALDH3A2	0.31304796286745745	1939
025	Ovarian.cancer.cell	ALDH3B1	0.3486333161423414	1939
025	Ovarian.cancer.cell	ALDH3B2	0.13460546673543064	1939
025	Ovarian.cancer.cell	ALDH4A1	0.27591542031975247	1939
025	Ovarian.cancer.cell	ALDH5A1	0.20938628158844766	1939
025	Ovarian.cancer.cell	ALDH6A1	0.2661165549252192	1939
025	Ovarian.cancer.cell	ALDH7A1	0.48427024239298605	1939
025	Ovarian.cancer.cell	ALDH8A1	0.010830324909747292	1939
025	Ovarian.cancer.cell	ALDH9A1	0.33831872099020116	1939
025	Ovarian.cancer.cell	CD68	0.12480660134089737	1939
025	Ovarian.cancer.cell	NT5E	0.008251676121712223	1939
025	Ovarian.cancer.cell	PECAM1	0.02630221763795771	1939
025	Ovarian.cancer.cell	PROM1	0.0221763795771016	1939
026	Fibroblast	ALDH16A1	0.08348257335721174	7259
026	Fibroblast	ALDH18A1	0.23942691830830692	7259
026	Fibroblast	ALDH1A1	0.3092712494833999	7259
026	Fibroblast	ALDH1A2	0.32180741148918585	7259
026	Fibroblast	ALDH1A3	0.4529549524727924	7259
026	Fibroblast	ALDH1B1	0.11778481884557102	7259
026	Fibroblast	ALDH1L1	0.025210084033613446	7259
026	Fibroblast	ALDH1L2	0.03981264637002342	7259
026	Fibroblast	ALDH2	0.3694723791155807	7259
026	Fibroblast	ALDH3A1	0.0015153602424576387	7259
026	Fibroblast	ALDH3A2	0.20264499242319878	7259
026	Fibroblast	ALDH3B1	0.21325251412040225	7259
026	Fibroblast	ALDH3B2	2.7552004408320705e-4	7259
026	Fibroblast	ALDH4A1	0.020939523350323737	7259
026	Fibroblast	ALDH5A1	0.0505579280892685	7259
026	Fibroblast	ALDH6A1	0.15553106488497037	7259
026	Fibroblast	ALDH7A1	0.31023556963769117	7259
026	Fibroblast	ALDH8A1	0.039674886347981816	7259
026	Fibroblast	ALDH9A1	0.3984019837443174	7259
026	Fibroblast	CD68	0.10951921752307481	7259
026	Fibroblast	NT5E	0.41093814575010335	7259
026	Fibroblast	PECAM1	0.0011020801763328282	7259
026	Fibroblast	PROM1	1.3776002204160352e-4	7259
026	Myeloid.cell	ALDH16A1	0.2569682516023252	6709
026	Myeloid.cell	ALDH18A1	0.0944999254732449	6709
026	Myeloid.cell	ALDH1A1	0.328812043523625	6709
026	Myeloid.cell	ALDH1A2	0.0052168728573557905	6709
026	Myeloid.cell	ALDH1A3	0.0025339096735728125	6709
026	Myeloid.cell	ALDH1B1	0.06155909971679833	6709
026	Myeloid.cell	ALDH1L1	0.0028320166939931435	6709
026	Myeloid.cell	ALDH1L2	0.010880906245342077	6709
026	Myeloid.cell	ALDH2	0.7960947980324936	6709
026	Myeloid.cell	ALDH3A1	0.001341481591891489	6709
026	Myeloid.cell	ALDH3A2	0.27917722462363986	6709
026	Myeloid.cell	ALDH3B1	0.3653301535251155	6709
026	Myeloid.cell	ALDH3B2	4.4716053063049635e-4	6709
026	Myeloid.cell	ALDH4A1	0.030257862572663587	6709
026	Myeloid.cell	ALDH5A1	0.019376956327321507	6709
026	Myeloid.cell	ALDH6A1	0.1341481591891489	6709
026	Myeloid.cell	ALDH7A1	0.18020569384409002	6709
026	Myeloid.cell	ALDH8A1	0.0034282307348338053	6709
026	Myeloid.cell	ALDH9A1	0.34356834103443135	6709
026	Myeloid.cell	CD68	0.9488746459979133	6709
026	Myeloid.cell	NT5E	0.004322551796094798	6709
026	Myeloid.cell	PECAM1	0.7109852437024892	6709
026	Myeloid.cell	PROM1	0	6709
026	Ovarian.cancer.cell	ALDH16A1	0.06129247168554297	10507
026	Ovarian.cancer.cell	ALDH18A1	0.23907870943180737	10507
026	Ovarian.cancer.cell	ALDH1A1	0.002474540782335586	10507
026	Ovarian.cancer.cell	ALDH1A2	0.0010469211002189017	10507
026	Ovarian.cancer.cell	ALDH1A3	0.013514799657371276	10507
026	Ovarian.cancer.cell	ALDH1B1	0.11601789283334919	10507
026	Ovarian.cancer.cell	ALDH1L1	0.012753402493575712	10507
026	Ovarian.cancer.cell	ALDH1L2	0.0019034929094889123	10507
026	Ovarian.cancer.cell	ALDH2	0.17721518987341772	10507
026	Ovarian.cancer.cell	ALDH3A1	0.026458551441895878	10507
026	Ovarian.cancer.cell	ALDH3A2	0.38012753402493576	10507
026	Ovarian.cancer.cell	ALDH3B1	0.07709146283430095	10507
026	Ovarian.cancer.cell	ALDH3B2	0.0888931188731322	10507
026	Ovarian.cancer.cell	ALDH4A1	0.07452174740649091	10507
026	Ovarian.cancer.cell	ALDH5A1	0.1698867421718854	10507
026	Ovarian.cancer.cell	ALDH6A1	0.5294565527743409	10507
026	Ovarian.cancer.cell	ALDH7A1	0.4417055296469021	10507
026	Ovarian.cancer.cell	ALDH8A1	0.0019034929094889123	10507
026	Ovarian.cancer.cell	ALDH9A1	0.41286761206814504	10507
026	Ovarian.cancer.cell	CD68	0.04720662415532502	10507
026	Ovarian.cancer.cell	NT5E	0.00713809841058342	10507
026	Ovarian.cancer.cell	PECAM1	0.007042923765108975	10507
026	Ovarian.cancer.cell	PROM1	0.00237936613686114	10507
031	Fibroblast	ALDH16A1	0.034482758620689655	29
031	Fibroblast	ALDH18A1	0.13793103448275862	29
031	Fibroblast	ALDH1A1	0.20689655172413793	29
031	Fibroblast	ALDH1A2	0.13793103448275862	29
031	Fibroblast	ALDH1A3	0.2413793103448276	29
031	Fibroblast	ALDH1B1	0	29
031	Fibroblast	ALDH1L1	0	29
031	Fibroblast	ALDH1L2	0.06896551724137931	29
031	Fibroblast	ALDH2	0.2413793103448276	29
031	Fibroblast	ALDH3A1	0	29
031	Fibroblast	ALDH3A2	0.06896551724137931	29
031	Fibroblast	ALDH3B1	0	29
031	Fibroblast	ALDH3B2	0	29
031	Fibroblast	ALDH4A1	0	29
031	Fibroblast	ALDH5A1	0.034482758620689655	29
031	Fibroblast	ALDH6A1	0.10344827586206896	29
031	Fibroblast	ALDH7A1	0.1724137931034483	29
031	Fibroblast	ALDH8A1	0	29
031	Fibroblast	ALDH9A1	0.20689655172413793	29
031	Fibroblast	CD68	0.10344827586206896	29
031	Fibroblast	NT5E	0.2413793103448276	29
031	Fibroblast	PECAM1	0	29
031	Fibroblast	PROM1	0	29
031	Myeloid.cell	ALDH16A1	0.3687845303867403	724
031	Myeloid.cell	ALDH18A1	0.1464088397790055	724
031	Myeloid.cell	ALDH1A1	0.25	724
031	Myeloid.cell	ALDH1A2	0.008287292817679558	724
031	Myeloid.cell	ALDH1A3	0	724
031	Myeloid.cell	ALDH1B1	0.08149171270718232	724
031	Myeloid.cell	ALDH1L1	0.0055248618784530384	724
031	Myeloid.cell	ALDH1L2	0.011049723756906077	724
031	Myeloid.cell	ALDH2	0.7182320441988951	724
031	Myeloid.cell	ALDH3A1	0	724
031	Myeloid.cell	ALDH3A2	0.2527624309392265	724
031	Myeloid.cell	ALDH3B1	0.35359116022099446	724
031	Myeloid.cell	ALDH3B2	0	724
031	Myeloid.cell	ALDH4A1	0.04419889502762431	724
031	Myeloid.cell	ALDH5A1	0.03038674033149171	724
031	Myeloid.cell	ALDH6A1	0.1464088397790055	724
031	Myeloid.cell	ALDH7A1	0.23756906077348067	724
031	Myeloid.cell	ALDH8A1	0.0027624309392265192	724
031	Myeloid.cell	ALDH9A1	0.3301104972375691	724
031	Myeloid.cell	CD68	0.9212707182320442	724
031	Myeloid.cell	NT5E	0.0055248618784530384	724
031	Myeloid.cell	PECAM1	0.5621546961325967	724
031	Myeloid.cell	PROM1	0.0013812154696132596	724
031	Ovarian.cancer.cell	ALDH16A1	0.250354609929078	1410
031	Ovarian.cancer.cell	ALDH18A1	0.2815602836879433	1410
031	Ovarian.cancer.cell	ALDH1A1	0.19432624113475178	1410
031	Ovarian.cancer.cell	ALDH1A2	0.0028368794326241137	1410
031	Ovarian.cancer.cell	ALDH1A3	0.02695035460992908	1410
031	Ovarian.cancer.cell	ALDH1B1	0.13546099290780142	1410
031	Ovarian.cancer.cell	ALDH1L1	0.015602836879432624	1410
031	Ovarian.cancer.cell	ALDH1L2	0.014893617021276596	1410
031	Ovarian.cancer.cell	ALDH2	0.4460992907801418	1410
031	Ovarian.cancer.cell	ALDH3A1	0.029078014184397163	1410
031	Ovarian.cancer.cell	ALDH3A2	0.2957446808510638	1410
031	Ovarian.cancer.cell	ALDH3B1	0.05460992907801419	1410
031	Ovarian.cancer.cell	ALDH3B2	0.1276595744680851	1410
031	Ovarian.cancer.cell	ALDH4A1	0.0950354609929078	1410
031	Ovarian.cancer.cell	ALDH5A1	0.22836879432624113	1410
031	Ovarian.cancer.cell	ALDH6A1	0.2645390070921986	1410
031	Ovarian.cancer.cell	ALDH7A1	0.724822695035461	1410
031	Ovarian.cancer.cell	ALDH8A1	0.0028368794326241137	1410
031	Ovarian.cancer.cell	ALDH9A1	0.5354609929078015	1410
031	Ovarian.cancer.cell	CD68	0.016312056737588652	1410
031	Ovarian.cancer.cell	NT5E	0.009929078014184398	1410
031	Ovarian.cancer.cell	PECAM1	0.02198581560283688	1410
031	Ovarian.cancer.cell	PROM1	0.10709219858156029	1410
036	Fibroblast	ALDH16A1	0.043557168784029036	551
036	Fibroblast	ALDH18A1	0.08711433756805807	551
036	Fibroblast	ALDH1A1	0.2413793103448276	551
036	Fibroblast	ALDH1A2	0.20508166969147004	551
036	Fibroblast	ALDH1A3	0.33756805807622503	551
036	Fibroblast	ALDH1B1	0.041742286751361164	551
036	Fibroblast	ALDH1L1	0.016333938294010888	551
036	Fibroblast	ALDH1L2	0.06533575317604355	551
036	Fibroblast	ALDH2	0.35390199637023595	551
036	Fibroblast	ALDH3A1	0.0018148820326678765	551
036	Fibroblast	ALDH3A2	0.1560798548094374	551
036	Fibroblast	ALDH3B1	0.0925589836660617	551
036	Fibroblast	ALDH3B2	0.003629764065335753	551
036	Fibroblast	ALDH4A1	0.009074410163339383	551
036	Fibroblast	ALDH5A1	0.039927404718693285	551
036	Fibroblast	ALDH6A1	0.11252268602540835	551
036	Fibroblast	ALDH7A1	0.18330308529945555	551
036	Fibroblast	ALDH8A1	0.019963702359346643	551
036	Fibroblast	ALDH9A1	0.2631578947368421	551
036	Fibroblast	CD68	0.06896551724137931	551
036	Fibroblast	NT5E	0.1851179673321234	551
036	Fibroblast	PECAM1	0.007259528130671506	551
036	Fibroblast	PROM1	0	551
036	Myeloid.cell	ALDH16A1	0.20585457979225685	1059
036	Myeloid.cell	ALDH18A1	0.08781869688385269	1059
036	Myeloid.cell	ALDH1A1	0.3050047214353163	1059
036	Myeloid.cell	ALDH1A2	0.003777148253068933	1059
036	Myeloid.cell	ALDH1A3	0.0018885741265344666	1059
036	Myeloid.cell	ALDH1B1	0.04343720491029273	1059
036	Myeloid.cell	ALDH1L1	0	1059
036	Myeloid.cell	ALDH1L2	0.014164305949008499	1059
036	Myeloid.cell	ALDH2	0.8196411709159585	1059
036	Myeloid.cell	ALDH3A1	0	1059
036	Myeloid.cell	ALDH3A2	0.267233238904627	1059
036	Myeloid.cell	ALDH3B1	0.31067044381491976	1059
036	Myeloid.cell	ALDH3B2	9.442870632672333e-4	1059
036	Myeloid.cell	ALDH4A1	0.018885741265344664	1059
036	Myeloid.cell	ALDH5A1	0.01794145420207743	1059
036	Myeloid.cell	ALDH6A1	0.13031161473087818	1059
036	Myeloid.cell	ALDH7A1	0.12275731822474033	1059
036	Myeloid.cell	ALDH8A1	0.004721435316336166	1059
036	Myeloid.cell	ALDH9A1	0.34277620396600567	1059
036	Myeloid.cell	CD68	0.9423984891406988	1059
036	Myeloid.cell	NT5E	0	1059
036	Myeloid.cell	PECAM1	0.6534466477809254	1059
036	Myeloid.cell	PROM1	0	1059
036	Ovarian.cancer.cell	ALDH16A1	0.18001786777843956	6716
036	Ovarian.cancer.cell	ALDH18A1	0.17361524717093507	6716
036	Ovarian.cancer.cell	ALDH1A1	0.24061941631923764	6716
036	Ovarian.cancer.cell	ALDH1A2	0.2199225729600953	6716
036	Ovarian.cancer.cell	ALDH1A3	0.019952352590827872	6716
036	Ovarian.cancer.cell	ALDH1B1	0.12194758784991067	6716
036	Ovarian.cancer.cell	ALDH1L1	0.05360333531864205	6716
036	Ovarian.cancer.cell	ALDH1L2	0.05002977963073258	6716
036	Ovarian.cancer.cell	ALDH2	0.39219773674806435	6716
036	Ovarian.cancer.cell	ALDH3A1	0.014443120905300774	6716
036	Ovarian.cancer.cell	ALDH3A2	0.36971411554496725	6716
036	Ovarian.cancer.cell	ALDH3B1	0.15262060750446693	6716
036	Ovarian.cancer.cell	ALDH3B2	0.17540202501488983	6716
036	Ovarian.cancer.cell	ALDH4A1	0.034693269803454434	6716
036	Ovarian.cancer.cell	ALDH5A1	0.23034544371649793	6716
036	Ovarian.cancer.cell	ALDH6A1	0.3592912447885646	6716
036	Ovarian.cancer.cell	ALDH7A1	0.19282310899344848	6716
036	Ovarian.cancer.cell	ALDH8A1	0.008040500297796307	6716
036	Ovarian.cancer.cell	ALDH9A1	0.36137581893984516	6716
036	Ovarian.cancer.cell	CD68	0.037224538415723644	6716
036	Ovarian.cancer.cell	NT5E	0.00357355568790947	6716
036	Ovarian.cancer.cell	PECAM1	0.0075938058368076235	6716
036	Ovarian.cancer.cell	PROM1	0.021888028588445504	6716
037	Fibroblast	ALDH16A1	0.08025682182985554	1246
037	Fibroblast	ALDH18A1	0.1725521669341894	1246
037	Fibroblast	ALDH1A1	0.16693418940609953	1246
037	Fibroblast	ALDH1A2	0.17014446227929375	1246
037	Fibroblast	ALDH1A3	0.18057784911717495	1246
037	Fibroblast	ALDH1B1	0.11717495987158909	1246
037	Fibroblast	ALDH1L1	0.009630818619582664	1246
037	Fibroblast	ALDH1L2	0.06581059390048154	1246
037	Fibroblast	ALDH2	0.29373996789727125	1246
037	Fibroblast	ALDH3A1	0.002407704654895666	1246
037	Fibroblast	ALDH3A2	0.09309791332263243	1246
037	Fibroblast	ALDH3B1	0.05537720706260032	1246
037	Fibroblast	ALDH3B2	0	1246
037	Fibroblast	ALDH4A1	0.013643659711075442	1246
037	Fibroblast	ALDH5A1	0.038523274478330656	1246
037	Fibroblast	ALDH6A1	0.09309791332263243	1246
037	Fibroblast	ALDH7A1	0.29775280898876405	1246
037	Fibroblast	ALDH8A1	0.02247191011235955	1246
037	Fibroblast	ALDH9A1	0.26163723916532905	1246
037	Fibroblast	CD68	0.03531300160513644	1246
037	Fibroblast	NT5E	0.12841091492776885	1246
037	Fibroblast	PECAM1	0.0032102728731942215	1246
037	Fibroblast	PROM1	8.025682182985554e-4	1246
037	Myeloid.cell	ALDH16A1	0.1558641975308642	5184
037	Myeloid.cell	ALDH18A1	0.043402777777777776	5184
037	Myeloid.cell	ALDH1A1	0.1415895061728395	5184
037	Myeloid.cell	ALDH1A2	0.004050925925925926	5184
037	Myeloid.cell	ALDH1A3	1.9290123456790122e-4	5184
037	Myeloid.cell	ALDH1B1	0.02700617283950617	5184
037	Myeloid.cell	ALDH1L1	5.787037037037037e-4	5184
037	Myeloid.cell	ALDH1L2	0.008680555555555556	5184
037	Myeloid.cell	ALDH2	0.6726466049382716	5184
037	Myeloid.cell	ALDH3A1	9.645061728395061e-4	5184
037	Myeloid.cell	ALDH3A2	0.1271219135802469	5184
037	Myeloid.cell	ALDH3B1	0.1697530864197531	5184
037	Myeloid.cell	ALDH3B2	0	5184
037	Myeloid.cell	ALDH4A1	0.01253858024691358	5184
037	Myeloid.cell	ALDH5A1	0.011766975308641976	5184
037	Myeloid.cell	ALDH6A1	0.061535493827160496	5184
037	Myeloid.cell	ALDH7A1	0.1263503086419753	5184
037	Myeloid.cell	ALDH8A1	0.0015432098765432098	5184
037	Myeloid.cell	ALDH9A1	0.2334104938271605	5184
037	Myeloid.cell	CD68	0.8505015432098766	5184
037	Myeloid.cell	NT5E	0.001736111111111111	5184
037	Myeloid.cell	PECAM1	0.42476851851851855	5184
037	Myeloid.cell	PROM1	0	5184
037	Ovarian.cancer.cell	ALDH16A1	0.19113952957296187	4379
037	Ovarian.cancer.cell	ALDH18A1	0.1635076501484357	4379
037	Ovarian.cancer.cell	ALDH1A1	0.0015985384791048184	4379
037	Ovarian.cancer.cell	ALDH1A2	0.007535967115779858	4379
037	Ovarian.cancer.cell	ALDH1A3	0.01781228591002512	4379
037	Ovarian.cancer.cell	ALDH1B1	0.051381593971226304	4379
037	Ovarian.cancer.cell	ALDH1L1	0.009134505594884677	4379
037	Ovarian.cancer.cell	ALDH1L2	9.134505594884677e-4	4379
037	Ovarian.cancer.cell	ALDH2	0.13838775976250287	4379
037	Ovarian.cancer.cell	ALDH3A1	0.0148435715916876	4379
037	Ovarian.cancer.cell	ALDH3A2	0.13861612240237497	4379
037	Ovarian.cancer.cell	ALDH3B1	0.09248686914820735	4379
037	Ovarian.cancer.cell	ALDH3B2	0.08335236355332268	4379
037	Ovarian.cancer.cell	ALDH4A1	0.010276318794245261	4379
037	Ovarian.cancer.cell	ALDH5A1	0.1173783968942681	4379
037	Ovarian.cancer.cell	ALDH6A1	0.15094770495546928	4379
037	Ovarian.cancer.cell	ALDH7A1	0.501941082438913	4379
037	Ovarian.cancer.cell	ALDH8A1	0.0015985384791048184	4379
037	Ovarian.cancer.cell	ALDH9A1	0.24754510162137475	4379
037	Ovarian.cancer.cell	CD68	0.05206668189084266	4379
037	Ovarian.cancer.cell	NT5E	0.020324274948618406	4379
037	Ovarian.cancer.cell	PECAM1	0.004567252797442339	4379
037	Ovarian.cancer.cell	PROM1	0.03653802237953871	4379
041	Fibroblast	ALDH16A1	0.065905552672548	1927
041	Fibroblast	ALDH18A1	0.1126102750389206	1927
041	Fibroblast	ALDH1A1	0.27919045147898286	1927
041	Fibroblast	ALDH1A2	0.11209133367929423	1927
041	Fibroblast	ALDH1A3	0.1167618059159315	1927
041	Fibroblast	ALDH1B1	0.07109496626881162	1927
041	Fibroblast	ALDH1L1	0.00934094447327452	1927
041	Fibroblast	ALDH1L2	0.0851063829787234	1927
041	Fibroblast	ALDH2	0.3124026984950701	1927
041	Fibroblast	ALDH3A1	0.0020757654385054488	1927
041	Fibroblast	ALDH3A2	0.0908147379346134	1927
041	Fibroblast	ALDH3B1	0.026984950700570835	1927
041	Fibroblast	ALDH3B2	0	1927
